Open,Close,Volume,Low,High,daily_return,ma_7,ma_30,ma_90,ma_20,std_20,upper_band,lower_band,rsi_14,volatility_30
98741.5390625,96593.5703125,149218945580,91998.78125,103900.46875,-0.022020788503929523,96917.13392857143,91231.55546875,73148.127734375,95302.31484375,2926.9845116820907,101156.2838671142,89448.34582038582,45.73603685762015,0.032695687015611936
97074.2265625,99920.7109375,94534772658,96514.875,102039.8828125,0.03444474217316973,97268.44642857143,92040.94322916666,73656.80577256944,95770.4265625,2876.5891490517233,101523.60486060345,90017.24826439655,51.82819458241653,0.02947104777300553
99916.7109375,99923.3359375,44177510897,99030.8828125,100563.3828125,2.627082989481444e-05,97764.77232142857,92841.55911458333,74157.71432291667,96274.30078125,2658.5395703608942,101591.37992197179,90957.22164052821,54.465921650018196,0.0295032880643648
99921.9140625,101236.015625,44125751925,98771.515625,101399.9921875,0.013136868131795154,98329.94754464286,93664.57708333334,74649.00855034722,96808.96953125,2516.6612478872685,101842.29202702454,91775.64703547546,56.41791072646203,0.02950928755990192
101237.0625,97432.71875,110676473908,94355.9140625,101272.5078125,-0.03756861480096407,98553.86383928571,94353.03880208333,75091.05308159722,97063.416015625,2288.351039238575,101640.11809410214,92486.71393714786,59.02362153450437,0.03073480579438131
97441.234375,96675.4296875,104823780634,94321.2578125,98270.15625,-0.007772430783165474,98650.04464285714,94893.08020833334,75528.07816840278,97180.212890625,2199.909104175974,101580.03109897695,92780.39468227305,59.92185924748208,0.029928294755544163
96656.0625,101173.03125,85391409936,95747.2265625,101913.359375,0.04652269534294651,98993.54464285714,95308.7984375,76006.36727430555,97313.628125,2359.579252801805,102032.78663060362,92594.46961939639,60.78527258143807,0.025130541085911052
101167.8046875,100043.0,72073983533,99339.953125,102524.9140625,-0.011169293200355757,99486.3203125,95711.7046875,76444.94171006944,97365.894921875,2409.886743210579,102185.66840829616,92546.12143545385,58.78964338935886,0.025185226571372593
100046.6484375,101459.2578125,56894751583,99233.28125,101888.8046875,0.014156490833941326,99706.11272321429,96074.2078125,76905.54322916667,97549.99375,2577.759754229458,102705.51325845892,92394.47424154107,58.131162607997595,0.02480174478315065
101451.4375,101372.96875,40422968793,100634.0546875,102618.8828125,-0.0008504799301751742,99913.203125,96544.95911458334,77374.32248263889,97717.951171875,2715.3353046729494,103148.62178122089,92287.28056252911,60.40705444796596,0.02359740872808437
101373.53125,104298.6953125,51145914137,101227.03125,105047.5390625,0.02886101293644905,100350.72879464286,96986.04869791666,77886.61345486112,98277.77109375,2863.764843301003,104005.300780352,92550.24140714799,63.62809241898109,0.022908003055661312
104293.578125,106029.71875,91020417816,103322.984375,107780.578125,0.016596788984881483,101578.87165178571,97501.75677083334,78394.6265625,98979.991015625,2959.8838147008405,104899.75864502668,93060.22338622331,69.49584967047011,0.022919900376585235
106030.6875,106140.6015625,68589364868,105291.734375,108268.4453125,0.001045771070669721,102931.0390625,98044.91510416666,78888.9701388889,99488.89453125,3272.267489521225,106033.42951029245,92944.35955220755,69.46542237080601,0.022797722071525844
106147.296875,100041.5390625,93865656139,100041.5390625,106470.609375,-0.057462106019896764,102769.39732142857,98361.54505208334,79301.20438368055,99708.348046875,3146.184089948449,106000.71622677191,93415.9798669781,52.16683160535567,0.025550282344156683
100070.6875,97490.953125,97221662392,95587.6796875,102748.1484375,-0.025495268879325628,102404.81919642857,98533.1171875,79682.29301215278,99709.81953125,3145.0846222235073,105999.98877569701,93419.650286803,51.508181456031586,0.025896645698203633
97484.6953125,97755.9296875,105634083408,92175.1796875,98098.9140625,0.002717960528709318,101875.77232142857,98646.9984375,80064.08289930556,99775.16328125,3086.808012204439,105948.77930565889,93601.54725684112,45.94432959632985,0.02563507270614312
97756.1953125,97224.7265625,51765334294,96426.5234375,99507.1015625,-0.005433973434635808,101283.16629464286,98604.33177083333,80437.14973958333,99772.41015625,3089.174423444262,105950.75900313852,93594.06130936148,45.04240241302223,0.024357280419320913
97218.3203125,95104.9375,43147981314,94202.1875,97360.265625,-0.021802983021374844,99969.77232142857,98474.57421875,80790.20681423611,99734.391796875,3143.9825037237124,106022.35680432242,93446.42678942758,39.06102857091881,0.024651707778627713
95099.390625,94686.2421875,65239002919,92403.1328125,96416.2109375,-0.004402456102765462,98349.27566964286,98371.53958333333,81127.80985243055,99668.595703125,3238.5474472120954,106145.6905975492,93191.5008087008,44.42666015609518,0.02456891850260958
94684.34375,98676.09375,47114953674,93448.015625,99404.0625,0.04213760595334648,97282.91741071429,98393.61536458334,81522.62039930555,99663.973828125,3239.9652261100373,106143.90428034507,93184.04337590493,53.58902437007601,0.025787050941404648
98675.9140625,99299.1953125,33700394629,97593.46875,99478.75,0.0063146152104343045,97176.86830357143,98600.17864583334,81901.71124131944,99799.255078125,3160.527803575575,106120.31068527616,93478.19947097385,46.09576462629371,0.023957688457552473
99297.6953125,95795.515625,47054980873,95137.8828125,99884.5703125,-0.03528406928650052,96934.66294642857,98727.18515625,82235.09848090277,99592.9953125,3284.3656778483014,106161.7266681966,93024.2639568034,41.94671373519332,0.02480348754226161
95704.9765625,94164.859375,52419934565,93310.7421875,97294.84375,-0.017022260795415023,96421.65290178571,98667.26276041666,82549.28971354167,99305.071484375,3499.2603159896657,106303.59211635434,92306.55085239567,36.28125856794126,0.02373666927530795
94160.1875,95163.9296875,24107436185,94014.2890625,95525.8984375,0.010609799867287384,96127.25334821429,98650.978125,82877.385546875,99001.4671875,3585.266863356304,106172.00091421261,91830.9334607874,38.71014207409945,0.02381327028841525
95174.0546875,93530.2265625,29635885267,92881.7890625,95174.875,-0.017167251608511402,95902.29464285714,98519.93489583333,83212.94917534722,98806.342578125,3776.24612545979,106358.83482904457,91253.85032720542,29.45441276602341,0.023741591770537137
93527.1953125,92643.2109375,56188003691,91317.1328125,94903.3203125,-0.00948373223930199,95610.43303571429,98393.0734375,83566.35143229166,98604.731640625,3997.1774493536154,106599.08653933223,90610.37674191777,23.60940878291484,0.02372995693778635
92643.25,93429.203125,43625106843,91914.03125,96090.6015625,0.008484077565384274,94860.87723214286,98264.72057291666,83930.75607638889,98217.540234375,4108.801288260783,106435.14281089656,89999.93765785344,25.590099571379483,0.02372815211160869
93425.1015625,94419.7578125,24519888919,92788.125,94929.8671875,0.010602195613021781,94163.81473214286,98216.53567708333,84304.76002604167,97936.378125,4169.264215251009,106274.90655550202,89597.84969449799,36.569318107160555,0.023680036222268865
94416.2890625,96886.875,46009564411,94201.5703125,97739.8203125,0.026129247147606893,94319.72321428571,98246.02604166667,84691.64223090278,97707.758984375,4090.540815630633,105888.84061563626,89526.67735311374,48.55105216527023,0.024164326588960096
96881.7265625,98107.4296875,35611391163,96034.6171875,98956.9140625,0.012597729955682757,94882.94754464286,98223.98932291666,85091.83645833333,97544.48203125,4000.7285250967307,105545.93908144346,89543.02498105653,50.80615625871252,0.02368778129918298
98106.9921875,98236.2265625,22342608078,97562.9765625,98734.4296875,0.0013128146911018934,95321.84709821429,98278.74453125,85485.36171875,97241.35859375,3678.759680707582,104598.87795516517,89883.83923233484,52.363474792790704,0.023318355628065297
98233.90625,98314.9609375,20525254825,97291.765625,98813.3046875,0.0008014800420892421,96005.38058035714,98225.21953125,85886.23172743055,96855.620703125,3061.4208631980573,102978.46242952111,90732.77897672888,58.29141043756001,0.022438176623667396
98314.953125,102078.0859375,51823432705,97926.1484375,102482.875,0.03827621924594227,97353.21986607143,98297.04453125,86330.07747395833,96652.494921875,2495.3823484692875,101643.25961881358,91661.73022493641,66.280193402963,0.023517841920687184
102248.8515625,96922.703125,58685738547,96132.875,102712.484375,-0.05050430525956884,97852.29129464286,98153.26744791666,86733.86193576388,96496.553125,2366.573846431627,101229.70081786325,91763.40543213676,46.326821466705155,0.02519398285599052
96924.1640625,95043.5234375,63875859171,92525.84375,97258.3203125,-0.019388436629511285,97941.40066964286,98073.62760416667,87120.18441840277,96374.181640625,2375.7074508744067,101125.59654237381,91622.76673887619,41.53051667135185,0.024496568695091973
95043.484375,92484.0390625,62777261693,91220.84375,95349.71875,-0.026929603222076492,97312.42410714286,97933.91458333333,87453.95052083333,96110.587109375,2503.366911998234,101117.32093337148,91103.85328537853,43.15226792988211,0.02493744387293652
92494.4921875,94701.453125,62058693684,92250.09375,95770.609375,0.023976181025154863,96825.85602678571,97718.1953125,87804.04418402778,95984.4234375,2507.8411605933256,101000.10575868665,90968.74111631334,51.083321977095736,0.023762477313264942
94700.8359375,94566.59375,18860894100,93840.046875,94977.6875,-0.001424047578467369,96301.62276785714,97535.6484375,88156.43550347222,95957.50625,2520.634143867617,100998.77453773524,90916.23796226477,48.75044329935658,0.023698282995053287
94565.7265625,94488.4375,20885130965,93712.5078125,95367.5390625,-0.0008264678561502592,95754.9765625,97303.28776041667,88472.46119791667,95947.616015625,2526.266515071892,101000.14904576878,90895.08298548122,52.143997119218554,0.023511895245163315
94488.890625,94516.5234375,72978998252,89260.1015625,95837.0,0.00029724205673309356,94674.75334821429,97074.73958333333,88777.7435763889,95739.6375,2460.175021151409,100659.98754230281,90819.28745769718,54.359087722768244,0.023514932856080174
94519.0078125,96534.046875,53769675818,94322.15625,97352.6640625,0.021345722040169157,94619.23102678571,96815.91796875,89099.09166666666,95601.380078125,2323.5079388914164,100248.39595590784,90954.36420034217,56.83315291324568,0.023212223966006102
96534.046875,100504.4921875,57805923627,96501.640625,100697.234375,0.041129999632577796,95399.36941964286,96631.74375,89466.92118055555,95836.82890625,2569.7551637724423,100976.33923379488,90697.31857870512,61.83853004176377,0.0243076903548229
